cluster,cluster_size,gene,p_val,p_adj,mean_in,mean_out,log2FC,pct_in,pct_out
2,12309,AGXT,0.0,0.0,1.2784767751913,0.0384367937942115,5.05575773861179,0.287188236249898,0.0094790175375805
2,12309,CYP8B1,0.0,0.0,0.936396475781162,0.0298731925863301,4.97014941859771,0.219107969778211,0.0069345025053686
2,12309,SERPINA11,0.0,0.0,0.883491561302212,0.0282979273559284,4.96439871262595,0.209765212446178,0.0069400948460987
2,12309,AFM,0.0,0.0,1.81203777430379,0.0587530980778641,4.94678053385153,0.38126574051507,0.0146407480314961
2,12309,HAO2,0.0,0.0,0.710787682328335,0.0233230670606057,4.92952942897324,0.167925907872289,0.0057097798854688
2,12309,SPP2,0.0,0.0,1.02218085637342,0.0341137259153272,4.90511345331994,0.235924932975871,0.0083941034359341
2,12309,HAO1,0.0,0.0,0.84712456928569,0.0304807819854055,4.79655668453204,0.203347144365911,0.0075496599856836
2,12309,PCK1,0.0,0.0,1.88123957622118,0.0929578035575209,4.33894904430721,0.383053050613372,0.0223861399427344
2,12309,ADH1A,0.0,0.0,2.47421422987893,0.123909972332759,4.31959515550627,0.495816069542611,0.0298463224767359
2,12309,ALDOB,0.0,0.0,4.8877456895768,0.244866847769279,4.31909425933796,0.761962791453408,0.0502639584824624
2,12309,APOF,0.0,0.0,0.883602927610289,0.0444922521483732,4.31174137298259,0.209440246973759,0.0107596635647817
2,12309,F13B,0.0,0.0,0.761170465404434,0.0400835287476554,4.24710406080032,0.183849216020798,0.0099208124552612
2,12309,F2,0.0,0.0,1.91709031751904,0.103305337622591,4.21391839078682,0.406369323259404,0.0254787043664996
2,12309,ITIH1,0.0,0.0,1.86743783181838,0.103910784699748,4.16762980257036,0.398895117393777,0.025741544380816
3,10522,APCDD1,0.0,0.0,2.36445585803554,0.400761418798482,2.5606896862499,0.501425584489641,0.0960615272171559
3,10522,CHST4,0.0,0.0,2.99122293963901,0.675874309083744,2.14590690648755,0.599410758410948,0.155097091410442
3,10522,TACSTD2,0.0,0.0,3.84267776077226,0.931269331567117,2.04484045245857,0.728283596274473,0.201757445889603
3,10522,ALKAL2,0.0,0.0,1.93423943323818,0.582096859575692,1.73243352049637,0.426819996198441,0.136215898960704
3,10522,KIF12,0.0,0.0,1.98551240447265,0.706744589463717,1.49024922085269,0.437654438319711,0.168790108691439
3,10522,SLC44A3,0.0,0.0,1.95787365183679,0.717010378809863,1.44922048338831,0.437369321421783,0.172582958201137
3,10522,F5,0.0,0.0,2.6552103020306,1.14302719561415,1.21596568381206,0.540011404675917,0.253943732939098
3,10522,FGFR1,0.0,0.0,1.73608454718061,0.749499557427558,1.2118365833682,0.390895267059494,0.172660476293306
3,10522,FGFR2,0.0,0.0,3.76216325044315,1.6624421640944,1.17825781779603,0.715453335867706,0.358277547992005
